trade_date,AD.SHF,AL.SHF,AO.SHF,CU.SHF,NI.SHF,PB.SHF,SN.SHF,ZN.SHF
20180209,0.0,-35.02273995050558,0.0,34.35157773804757,-16.368196629202718,-28.0668901997733,-39.84755790859652,-30.99762487446234
20180212,0.0,-34.90904940756936,0.0,33.93462606900243,-16.133746069925397,-28.05168917457826,-38.54269099740286,-30.681190999714694
20180213,0.0,-36.39943582013192,0.0,33.556154620371025,-16.0389744614923,-28.500330382660497,-37.4650505118503,-30.41350577345352
20180214,0.0,-36.71717653361807,0.0,33.15559145937103,-15.883370590604725,-28.911024469829744,-36.3113551617318,-29.92308132833691
20180222,0.0,-36.94834995899816,0.0,32.838709750860765,-15.744268657648968,-29.315810319961802,-35.220631314858494,-29.358171991974537
20180223,0.0,-36.60036648541041,0.0,32.19220488638354,-15.583669408307715,-29.877836006674453,-34.682140910065506,-28.845609257462364
20180226,0.0,-36.35984443211475,0.0,31.682239001987032,-15.484510854593433,-30.353937698518024,-34.268383963371754,-28.426915409045
20180227,0.0,-36.16320528932349,0.0,31.25674833036603,-15.4157987800365,-31.276337809937154,-33.89176560444107,-28.08337255211571
20180228,0.0,-35.963677787162524,0.0,31.07618517250719,-15.366669047940837,-31.827348476508,-33.58983048794051,-27.88049575440148
20180301,0.0,-36.07564513752043,0.0,31.72836958126745,-16.33788181744183,-32.26991394006247,-33.29845757537762,-27.968582054202297
20180302,0.0,-36.41247493465149,0.0,32.331769298359625,-16.89145195670414,-32.61432818416488,-33.06246249526238,-28.009567257506887
20180305,0.0,-36.59535354870868,0.0,32.77610132892798,-17.436197928081718,-33.70200483996773,-34.62205375882181,-29.08432429822921
20180306,0.0,-36.805610196396856,0.0,33.13407084031156,-17.982210368924918,-34.91260837618038,-35.8680125371307,-29.925998259194188
